applicant_id,credit_score,debt_to_income_ratio,credit_utilization_ratio,late_payments_24m,annual_income,years_employed,requested_credit_limit,total_credit_exposure,disposable_income,product_type,dti_flag,utilization_flag,late_payment_flag,credit_score_flag,risk_indicator_count,risk_segment,requested_exposure,broad_policy,balanced_policy,strict_policy
102866,668,0.158,0.3259,3,12000.0,2.3,102147.04,6024.4,538.62,Credit Card,0,0,1,0,1,Moderate Indicator,102147.04,True,True,False
102867,554,0.326,0.1643,0,69100.0,12.3,60335.7,40598.2,1522.16,Credit Card,0,0,0,1,1,Moderate Indicator,60335.7,True,True,False
102868,668,0.154,0.2646,1,13200.0,2.8,102414.75,7095.8,286.62,Credit Card,0,0,0,0,0,Low Indicator,102414.75,True,True,True
102869,708,0.146,0.1171,0,26900.0,0.0,52427.02,4993.66,458.54,Credit Card,0,0,0,0,0,Low Indicator,52427.02,True,True,True
102870,568,0.313,0.2731,0,120800.0,16.7,95886.97,65408.05,2966.3,Credit Card,0,0,0,1,1,Moderate Indicator,95886.97,True,True,False
102871,656,0.196,0.2314,0,34400.0,1.2,58187.28,11622.41,1156.61,Personal Loan,0,0,0,0,0,Low Indicator,58187.28,True,True,True
102872,707,0.18,0.2614,0,36300.0,0.1,82732.1,11734.39,756.27,Credit Card,0,0,0,0,0,Low Indicator,82732.1,True,True,True
102873,623,0.339,0.2974,0,82300.0,2.2,112163.02,32099.85,1010.25,Personal Loan,0,0,0,0,0,Low Indicator,112163.02,True,True,True
102874,650,0.197,0.2266,0,31700.0,6.9,16805.68,21375.23,869.13,Credit Card,0,0,0,0,0,Low Indicator,16805.68,True,True,True
102875,587,0.24,0.215,0,102800.0,6.0,22768.94,43387.83,1379.17,Credit Card,0,0,0,0,0,Low Indicator,22768.94,True,True,True
102876,653,0.215,0.2703,0,88600.0,1.3,27887.88,42100.89,2404.27,Personal Loan,0,0,0,0,0,Low Indicator,27887.88,True,True,True
102877,619,0.211,0.213,0,68400.0,3.8,108579.12,34446.07,758.18,Personal Loan,0,0,0,0,0,Low Indicator,108579.12,True,True,True
102878,623,0.265,0.3412,0,35100.0,6.8,32231.29,33077.55,390.81,Credit Card,0,0,0,0,0,Low Indicator,32231.29,True,True,True
102879,637,0.164,0.2705,0,51800.0,5.1,31368.3,17260.31,872.69,Credit Card,0,0,0,0,0,Low Indicator,31368.3,True,True,True
102880,665,0.197,0.1871,0,26300.0,0.0,53685.8,7160.0,1030.86,Personal Loan,0,0,0,0,0,Low Indicator,53685.8,True,True,True
102881,744,0.22,0.3108,0,56400.0,3.5,17369.57,32076.07,1821.1,Credit Line,0,0,0,0,0,Low Indicator,17369.57,True,True,True
102882,514,0.266,0.3499,0,62300.0,3.0,114238.52,43838.99,1459.42,Credit Card,0,0,0,1,1,Moderate Indicator,114238.52,True,True,False
102883,633,0.15,0.3644,0,42700.0,0.4,109358.03,12422.71,1049.22,Credit Card,0,0,0,0,0,Low Indicator,109358.03,True,True,True
102884,660,0.152,0.2862,0,42500.0,13.4,108598.73,16766.96,1691.11,Credit Card,0,0,0,0,0,Low Indicator,108598.73,True,True,True
102885,722,0.157,0.1116,0,75100.0,12.7,59040.5,21797.06,2947.4,Credit Card,0,0,0,0,0,Low Indicator,59040.5,True,True,True
102886,620,0.081,0.0976,0,154100.0,3.4,101343.92,24065.85,6398.77,Credit Card,0,0,0,0,0,Low Indicator,101343.92,True,True,True
102887,682,0.006,0.0677,0,12000.0,10.5,27612.56,476.33,585.08,Credit Card,0,0,0,0,0,Low Indicator,27612.56,True,True,True
102888,694,0.125,0.2679,0,76000.0,5.9,38721.69,21456.95,1847.54,Personal Loan,0,0,0,0,0,Low Indicator,38721.69,True,True,True
102889,719,0.158,0.4006,0,68700.0,1.7,33548.31,26710.4,1182.03,Credit Card,0,0,0,0,0,Low Indicator,33548.31,True,True,True
102890,638,0.129,0.2179,0,66900.0,1.2,58185.83,16575.01,2604.52,Personal Loan,0,0,0,0,0,Low Indicator,58185.83,True,True,True
102891,718,0.301,0.2437,0,60300.0,0.3,37077.63,50313.67,1700.23,Personal Loan,0,0,0,0,0,Low Indicator,37077.63,True,True,True
102892,629,0.321,0.2865,0,42300.0,6.5,83225.72,28832.27,449.36,Personal Loan,0,0,0,0,0,Low Indicator,83225.72,True,True,True
102893,723,0.281,0.2798,0,57800.0,2.0,105364.27,38806.39,1137.38,Credit Card,0,0,0,0,0,Low Indicator,105364.27,True,True,True
102894,712,0.121,0.2876,0,47500.0,13.7,80080.73,11140.19,1730.52,Credit Card,0,0,0,0,0,Low Indicator,80080.73,True,True,True
102895,640,0.323,0.2,0,69500.0,11.5,18973.86,43841.02,1515.16,Credit Card,0,0,0,0,0,Low Indicator,18973.86,True,True,True
102896,609,0.156,0.2334,0,66600.0,7.6,85562.03,12444.29,2174.8,Credit Card,0,0,0,0,0,Low Indicator,85562.03,True,True,True
102897,579,0.299,0.3851,1,18300.0,5.7,11691.62,15299.07,491.67,Credit Card,0,0,0,1,1,Moderate Indicator,11691.62,True,True,False
102898,681,0.133,0.2101,0,58800.0,15.7,19048.02,13026.96,1809.56,Credit Card,0,0,0,0,0,Low Indicator,19048.02,True,True,True
102899,698,0.275,0.1075,0,60100.0,11.2,113406.88,34693.84,457.61,Credit Card,0,0,0,0,0,Low Indicator,113406.88,True,True,True
102900,590,0.166,0.0491,0,87100.0,1.8,120041.34,11423.54,1508.0,Credit Card,0,0,0,0,0,Low Indicator,120041.34,True,True,True
102901,641,0.274,0.1218,0,54400.0,1.8,107128.44,22201.54,732.63,Credit Line,0,0,0,0,0,Low Indicator,107128.44,True,True,True
102902,629,0.216,0.3035,0,45000.0,0.1,84494.95,16403.82,1455.84,Personal Loan,0,0,0,0,0,Low Indicator,84494.95,True,True,True
102903,701,0.36,0.3839,0,82600.0,4.0,67017.54,43681.42,522.01,Credit Card,0,0,0,0,0,Low Indicator,67017.54,True,True,True
102904,659,0.196,0.1208,0,38700.0,3.6,107754.24,12027.3,874.78,Credit Line,0,0,0,0,0,Low Indicator,107754.24,True,True,True
102905,605,0.288,0.3015,0,27300.0,1.7,81016.47,24121.36,584.59,Credit Card,0,0,0,0,0,Low Indicator,81016.47,True,True,True
102906,554,0.372,0.0987,0,71700.0,20.4,26193.38,34576.63,1480.03,Credit Card,0,0,0,1,1,Moderate Indicator,26193.38,True,True,False
102907,686,0.323,0.1973,0,97500.0,4.7,67935.32,46990.12,1004.52,Personal Loan,0,0,0,0,0,Low Indicator,67935.32,True,True,True
102908,580,0.325,0.5971,4,16200.0,1.0,78305.87,27742.86,166.46,Credit Card,0,0,1,0,1,Moderate Indicator,78305.87,True,True,False
102909,651,0.096,0.2459,0,38700.0,11.1,13325.86,9944.36,1347.31,Credit Card,0,0,0,0,0,Low Indicator,13325.86,True,True,True
102910,618,0.272,0.1775,0,93300.0,3.5,60019.23,34623.12,2549.25,Credit Card,0,0,0,0,0,Low Indicator,60019.23,True,True,True
102911,570,0.199,0.2013,0,68200.0,8.4,31487.27,27411.12,2245.8,Credit Card,0,0,0,1,1,Moderate Indicator,31487.27,True,True,False
102912,663,0.135,0.1849,0,47900.0,2.7,31342.07,7571.27,1406.17,Credit Card,0,0,0,0,0,Low Indicator,31342.07,True,True,True
102913,633,0.035,0.0537,0,60700.0,0.5,107402.82,2075.41,2978.45,Credit Card,0,0,0,0,0,Low Indicator,107402.82,True,True,True
102914,662,0.095,0.2625,0,34700.0,4.3,18151.66,6890.36,1273.34,Credit Card,0,0,0,0,0,Low Indicator,18151.66,True,True,True
102915,701,0.191,0.2228,0,62800.0,10.7,83189.94,34612.07,2395.61,Credit Card,0,0,0,0,0,Low Indicator,83189.94,True,True,True
102916,670,0.27,0.3272,2,22300.0,1.5,52244.46,10936.93,314.77,Credit Card,0,0,0,0,0,Low Indicator,52244.46,True,True,True
102917,765,0.191,0.2022,0,36800.0,10.8,55436.5,14911.3,1132.18,Credit Card,0,0,0,0,0,Low Indicator,55436.5,True,True,True
102918,665,0.458,0.3753,0,50400.0,9.9,83075.36,50366.31,327.98,Personal Loan,0,0,0,0,0,Low Indicator,83075.36,True,True,True
102919,626,0.33,0.1846,0,32000.0,0.0,107176.53,21083.51,120.94,Personal Loan,0,0,0,0,0,Low Indicator,107176.53,True,True,True
102920,616,0.33,0.157,0,45300.0,1.7,17659.45,28552.55,894.45,Credit Card,0,0,0,0,0,Low Indicator,17659.45,True,True,True
102921,622,0.117,0.0966,0,83900.0,1.0,58453.26,23332.95,2819.05,Personal Loan,0,0,0,0,0,Low Indicator,58453.26,True,True,True
102922,663,0.437,0.4732,0,58700.0,4.3,58338.79,43186.78,663.52,Credit Card,0,0,0,0,0,Low Indicator,58338.79,True,True,True
102923,607,0.289,0.3078,0,43700.0,7.3,35465.41,29363.36,409.04,Credit Card,0,0,0,0,0,Low Indicator,35465.41,True,True,True
102924,721,0.176,0.1245,0,49300.0,3.9,37133.31,21096.45,1607.31,Credit Card,0,0,0,0,0,Low Indicator,37133.31,True,True,True
102925,547,0.317,0.2541,0,72300.0,3.3,22656.32,40856.04,1276.61,Credit Card,0,0,0,1,1,Moderate Indicator,22656.32,True,True,False
102926,650,0.264,0.2495,0,64500.0,3.7,110901.14,34472.25,1475.13,Personal Loan,0,0,0,0,0,Low Indicator,110901.14,True,True,True
102927,703,0.108,0.187,0,47100.0,18.6,30364.53,10409.95,1423.49,Credit Line,0,0,0,0,0,Low Indicator,30364.53,True,True,True
102928,578,0.283,0.1892,0,104400.0,15.5,89416.99,37929.87,2102.71,Credit Card,0,0,0,1,1,Moderate Indicator,89416.99,True,True,False
102929,711,0.181,0.0927,0,35600.0,16.8,80276.35,9498.77,1090.67,Credit Card,0,0,0,0,0,Low Indicator,80276.35,True,True,True
102930,614,0.114,0.1261,0,58800.0,0.0,33492.99,17944.3,1728.01,Credit Card,0,0,0,0,0,Low Indicator,33492.99,True,True,True
102931,708,0.181,0.1632,0,28400.0,0.2,79517.8,8066.79,666.6,Credit Card,0,0,0,0,0,Low Indicator,79517.8,True,True,True
102932,647,0.287,0.3023,0,31000.0,22.4,78552.44,15288.62,369.08,Credit Card,0,0,0,0,0,Low Indicator,78552.44,True,True,True
102933,709,0.176,0.2164,0,32600.0,0.4,106972.95,15784.76,965.82,Credit Line,0,0,0,0,0,Low Indicator,106972.95,True,True,True
102934,605,0.166,0.2443,0,92800.0,17.0,92514.12,25709.02,1469.75,Personal Loan,0,0,0,0,0,Low Indicator,92514.12,True,True,True
102935,616,0.121,0.0962,0,41700.0,4.2,57345.58,6772.27,1323.06,Credit Line,0,0,0,0,0,Low Indicator,57345.58,True,True,True
102936,585,0.181,0.1842,0,47400.0,5.2,80404.94,13452.36,961.0,Credit Card,0,0,0,0,0,Low Indicator,80404.94,True,True,True
102937,622,0.208,0.2967,0,15900.0,0.0,26446.21,7760.47,453.08,Credit Card,0,0,0,0,0,Low Indicator,26446.21,True,True,True
102938,680,0.422,0.1746,0,43000.0,15.2,16975.14,28127.88,625.34,Credit Card,0,0,0,0,0,Low Indicator,16975.14,True,True,True
102939,690,0.119,0.3209,0,26700.0,0.0,104465.13,9228.74,876.88,Credit Line,0,0,0,0,0,Low Indicator,104465.13,True,True,True
102940,709,0.358,0.2665,0,70600.0,12.8,112491.41,68376.48,563.9,Credit Card,0,0,0,0,0,Low Indicator,112491.41,True,True,True
102941,626,0.237,0.2729,0,63400.0,1.3,106440.57,17790.49,1890.38,Credit Card,0,0,0,0,0,Low Indicator,106440.57,True,True,True
102942,646,0.267,0.0777,0,40200.0,4.2,78397.24,17354.33,623.93,Credit Card,0,0,0,0,0,Low Indicator,78397.24,True,True,True
102943,614,0.445,0.5013,2,29500.0,1.0,80463.93,36434.55,174.02,Personal Loan,0,0,0,0,0,Low Indicator,80463.93,True,True,True
102944,763,0.33,0.1795,0,48300.0,1.0,61343.73,22392.37,771.45,Personal Loan,0,0,0,0,0,Low Indicator,61343.73,True,True,True
102945,725,0.235,0.2265,0,122100.0,6.7,115386.2,53133.38,3505.86,Personal Loan,0,0,0,0,0,Low Indicator,115386.2,True,True,True
102946,616,0.303,0.1452,0,62300.0,0.0,21346.79,18894.95,1361.44,Credit Card,0,0,0,0,0,Low Indicator,21346.79,True,True,True
102947,640,0.336,0.3312,0,32900.0,9.6,28539.41,12783.66,611.32,Personal Loan,0,0,0,0,0,Low Indicator,28539.41,True,True,True
102948,754,0.244,0.1388,0,27000.0,7.8,53738.97,5138.42,717.03,Credit Card,0,0,0,0,0,Low Indicator,53738.97,True,True,True
102949,627,0.191,0.2451,0,34700.0,3.2,78569.53,9480.21,773.57,Credit Card,0,0,0,0,0,Low Indicator,78569.53,True,True,True
102950,709,0.307,0.2711,0,25900.0,0.0,78301.47,17298.64,619.6,Credit Card,0,0,0,0,0,Low Indicator,78301.47,True,True,True
102951,710,0.216,0.2366,0,93300.0,7.2,68036.72,25033.16,3207.76,Credit Card,0,0,0,0,0,Low Indicator,68036.72,True,True,True
102952,600,0.07,0.1567,0,16400.0,21.3,51848.88,2021.9,696.57,Credit Card,0,0,0,0,0,Low Indicator,51848.88,True,True,True
102953,672,0.443,0.327,0,61500.0,6.4,87406.43,57316.55,812.98,Credit Line,0,0,0,0,0,Low Indicator,87406.43,True,True,True
102954,665,0.22,0.2115,0,35000.0,5.9,104804.87,21387.37,1143.58,Credit Card,0,0,0,0,0,Low Indicator,104804.87,True,True,True
102955,551,0.422,0.2554,0,74000.0,0.7,26376.12,66377.72,-86.25,Credit Card,0,0,0,1,1,Moderate Indicator,26376.12,True,True,False
102956,624,0.24,0.2812,0,33100.0,0.0,79957.74,22761.0,1109.72,Personal Loan,0,0,0,0,0,Low Indicator,79957.74,True,True,True
102957,564,0.105,0.3457,0,141000.0,5.9,127879.63,38897.26,4335.45,Personal Loan,0,0,0,1,1,Moderate Indicator,127879.63,True,True,False
102958,715,0.147,0.1919,0,57500.0,3.8,84532.35,13459.34,1949.6,Credit Card,0,0,0,0,0,Low Indicator,84532.35,True,True,True
102959,645,0.353,0.1496,0,110900.0,0.1,116653.71,70129.82,2631.37,Credit Card,0,0,0,0,0,Low Indicator,116653.71,True,True,True
102960,616,0.26,0.2061,0,36900.0,4.2,53586.04,28004.43,1059.03,Credit Card,0,0,0,0,0,Low Indicator,53586.04,True,True,True
102961,724,0.0,0.2011,0,47400.0,5.3,80918.17,1971.28,2613.69,Credit Card,0,0,0,0,0,Low Indicator,80918.17,True,True,True
102962,711,0.0,0.1217,0,22400.0,7.5,54372.23,966.28,1244.05,Personal Loan,0,0,0,0,0,Low Indicator,54372.23,True,True,True
102963,635,0.332,0.1346,0,58200.0,1.1,19526.08,22019.03,1346.07,Credit Card,0,0,0,0,0,Low Indicator,19526.08,True,True,True
102964,584,0.131,0.2097,0,48200.0,0.6,36212.75,14286.16,1235.82,Credit Card,0,0,0,0,0,Low Indicator,36212.75,True,True,True
102965,729,0.195,0.1925,0,65100.0,5.1,88544.88,22778.22,1939.83,Credit Card,0,0,0,0,0,Low Indicator,88544.88,True,True,True
102966,723,0.202,0.1604,0,50300.0,11.1,79339.09,20308.58,1319.28,Credit Card,0,0,0,0,0,Low Indicator,79339.09,True,True,True
102967,694,0.286,0.258,0,56400.0,0.0,60493.29,31936.73,1851.08,Credit Card,0,0,0,0,0,Low Indicator,60493.29,True,True,True
102968,651,0.163,0.2709,0,26700.0,0.0,102282.94,7904.31,521.85,Credit Line,0,0,0,0,0,Low Indicator,102282.94,True,True,True
102969,586,0.29,0.2039,0,68900.0,2.7,26696.77,25827.85,1644.25,Credit Card,0,0,0,0,0,Low Indicator,26696.77,True,True,True
102970,649,0.174,0.2672,0,62000.0,0.0,60291.36,15992.81,2300.74,Personal Loan,0,0,0,0,0,Low Indicator,60291.36,True,True,True
102971,754,0.176,0.2115,0,119700.0,1.8,45941.46,37132.16,3959.84,Credit Card,0,0,0,0,0,Low Indicator,45941.46,True,True,True
102972,646,0.199,0.1293,0,64900.0,1.4,58964.09,38863.29,662.16,Personal Loan,0,0,0,0,0,Low Indicator,58964.09,True,True,True
102973,659,0.141,0.0374,0,57700.0,14.5,17930.92,13251.17,1664.33,Credit Card,0,0,0,0,0,Low Indicator,17930.92,True,True,True
102974,598,0.157,0.2155,0,65300.0,15.8,88333.03,14508.74,2673.74,Credit Card,0,0,0,0,0,Low Indicator,88333.03,True,True,True
102975,646,0.506,0.2973,0,112600.0,5.2,67581.25,122118.2,1709.82,Credit Card,1,0,0,0,1,Moderate Indicator,67581.25,True,True,False
102976,660,0.147,0.137,0,56700.0,6.2,30481.41,19386.3,1262.09,Credit Card,0,0,0,0,0,Low Indicator,30481.41,True,True,True
102977,562,0.343,0.2055,0,58000.0,12.8,20135.34,33177.74,115.1,Credit Line,0,0,0,1,1,Moderate Indicator,20135.34,True,True,False
102978,729,0.37,0.1675,0,37200.0,2.3,13535.56,26272.88,868.26,Personal Loan,0,0,0,0,0,Low Indicator,13535.56,True,True,True
102979,674,0.108,0.2037,0,38200.0,1.8,32449.95,6244.6,1604.96,Credit Card,0,0,0,0,0,Low Indicator,32449.95,True,True,True
102980,616,0.139,0.1074,0,70100.0,13.5,20206.61,23412.81,3134.95,Credit Card,0,0,0,0,0,Low Indicator,20206.61,True,True,True
102981,675,0.305,0.2196,0,36100.0,1.2,13021.62,12148.42,1117.57,Credit Card,0,0,0,0,0,Low Indicator,13021.62,True,True,True
102982,625,0.306,0.2037,0,62600.0,39.9,18876.15,41172.79,1745.83,Credit Card,0,0,0,0,0,Low Indicator,18876.15,True,True,True
102983,670,0.256,0.1067,0,26200.0,0.0,106272.5,9599.91,700.35,Personal Loan,0,0,0,0,0,Low Indicator,106272.5,True,True,True
102984,597,0.291,0.2861,0,40700.0,13.0,32519.42,24855.61,1350.84,Credit Card,0,0,0,0,0,Low Indicator,32519.42,True,True,True
102985,629,0.148,0.1807,0,37100.0,1.8,16769.66,9281.85,947.74,Personal Loan,0,0,0,0,0,Low Indicator,16769.66,True,True,True
102986,670,0.305,0.4322,0,160300.0,11.4,45278.41,86670.26,3644.63,Credit Card,0,0,0,0,0,Low Indicator,45278.41,True,True,True
102987,667,0.28,0.165,0,69200.0,2.7,37869.47,39177.79,1535.53,Credit Line,0,0,0,0,0,Low Indicator,37869.47,True,True,True
102988,666,0.304,0.3842,0,29200.0,3.3,104994.58,12955.96,147.38,Credit Card,0,0,0,0,0,Low Indicator,104994.58,True,True,True
102989,636,0.139,0.1961,0,166400.0,6.2,48548.98,40438.31,6203.8,Credit Card,0,0,0,0,0,Low Indicator,48548.98,True,True,True
102990,603,0.239,0.1837,0,57900.0,18.9,105156.51,32842.26,2086.65,Personal Loan,0,0,0,0,0,Low Indicator,105156.51,True,True,True
102991,617,0.338,0.1725,0,39200.0,4.7,108301.17,27767.97,551.47,Credit Card,0,0,0,0,0,Low Indicator,108301.17,True,True,True
102992,669,0.215,0.1079,0,49500.0,5.6,21557.97,14298.85,1306.77,Credit Card,0,0,0,0,0,Low Indicator,21557.97,True,True,True
102993,739,0.088,0.1249,0,111700.0,13.9,59864.73,16497.16,4282.09,Credit Card,0,0,0,0,0,Low Indicator,59864.73,True,True,True
102994,682,0.294,0.1791,0,39300.0,1.6,59116.25,21056.7,918.13,Credit Card,0,0,0,0,0,Low Indicator,59116.25,True,True,True
102995,616,0.209,0.179,0,44900.0,3.9,29002.9,14636.73,1395.08,Credit Line,0,0,0,0,0,Low Indicator,29002.9,True,True,True
102996,694,0.079,0.1151,0,69800.0,12.6,58338.15,9515.62,2462.44,Personal Loan,0,0,0,0,0,Low Indicator,58338.15,True,True,True
102997,565,0.289,0.3081,0,48800.0,10.6,86487.48,29433.89,419.45,Credit Card,0,0,0,1,1,Moderate Indicator,86487.48,True,True,False
102998,666,0.179,0.1169,0,100500.0,0.4,109976.3,26539.21,3251.76,Credit Line,0,0,0,0,0,Low Indicator,109976.3,True,True,True
102999,747,0.139,0.132,0,38400.0,0.3,13837.72,10703.52,1198.08,Credit Card,0,0,0,0,0,Low Indicator,13837.72,True,True,True
103000,689,0.2,0.1893,0,21900.0,0.0,104701.91,11039.5,343.04,Personal Loan,0,0,0,0,0,Low Indicator,104701.91,True,True,True
103001,595,0.234,0.154,0,45900.0,1.8,86309.99,14057.72,1204.68,Credit Card,0,0,0,0,0,Low Indicator,86309.99,True,True,True
103002,735,0.212,0.2886,0,48000.0,2.6,21780.7,19134.98,1830.34,Credit Card,0,0,0,0,0,Low Indicator,21780.7,True,True,True
103003,653,0.173,0.1275,0,34800.0,0.0,53066.19,10712.73,1071.38,Credit Card,0,0,0,0,0,Low Indicator,53066.19,True,True,True
103004,739,0.261,0.2018,0,49500.0,6.5,84981.76,20224.89,1215.24,Credit Card,0,0,0,0,0,Low Indicator,84981.76,True,True,True
103005,664,0.204,0.1788,0,39200.0,7.3,13287.0,14894.43,603.3,Personal Loan,0,0,0,0,0,Low Indicator,13287.0,True,True,True
103006,592,0.254,0.1945,0,67900.0,0.5,63652.17,34966.83,866.81,Credit Card,0,0,0,0,0,Low Indicator,63652.17,True,True,True
103007,681,0.058,0.3371,0,38100.0,5.5,58924.32,13214.9,1181.99,Credit Card,0,0,0,0,0,Low Indicator,58924.32,True,True,True
103008,590,0.277,0.3318,0,79100.0,3.9,84735.55,34749.25,1858.1,Personal Loan,0,0,0,0,0,Low Indicator,84735.55,True,True,True
103009,701,0.248,0.2627,0,22800.0,9.8,13432.34,13386.24,664.02,Credit Card,0,0,0,0,0,Low Indicator,13432.34,True,True,True
103010,560,0.412,0.2944,0,33300.0,0.0,13890.23,21536.86,240.8,Credit Card,0,0,0,1,1,Moderate Indicator,13890.23,True,True,False
103011,693,0.433,0.5051,1,18400.0,3.9,102108.56,38110.1,236.08,Personal Loan,0,0,0,0,0,Low Indicator,102108.56,True,True,True
103012,696,0.217,0.1983,0,64300.0,8.6,90155.25,32447.99,732.74,Personal Loan,0,0,0,0,0,Low Indicator,90155.25,True,True,True
103013,677,0.053,0.1394,0,68000.0,26.3,82460.62,12892.94,3466.97,Credit Card,0,0,0,0,0,Low Indicator,82460.62,True,True,True
103014,636,0.168,0.1918,0,55000.0,5.7,19922.3,18863.5,1510.1,Credit Line,0,0,0,0,0,Low Indicator,19922.3,True,True,True
103015,639,0.279,0.2204,0,76100.0,0.0,57225.9,30400.39,1819.75,Personal Loan,0,0,0,0,0,Low Indicator,57225.9,True,True,True
103016,678,0.244,0.2444,0,72400.0,11.3,111572.67,21530.23,1180.44,Personal Loan,0,0,0,0,0,Low Indicator,111572.67,True,True,True
103017,667,0.328,0.2506,0,123900.0,9.6,51879.44,69108.24,1811.01,Credit Card,0,0,0,0,0,Low Indicator,51879.44,True,True,True
103018,709,0.216,0.0399,0,61800.0,0.2,81028.2,18454.72,2344.03,Personal Loan,0,0,0,0,0,Low Indicator,81028.2,True,True,True
103019,581,0.219,0.2333,0,41300.0,8.5,30725.71,22072.82,856.67,Personal Loan,0,0,0,0,0,Low Indicator,30725.71,True,True,True
103020,657,0.345,0.3683,1,21300.0,7.0,12209.46,12368.52,409.78,Credit Card,0,0,0,0,0,Low Indicator,12209.46,True,True,True
103021,627,0.336,0.2845,0,64000.0,1.6,61298.92,24566.89,630.08,Credit Line,0,0,0,0,0,Low Indicator,61298.92,True,True,True
103022,655,0.25,0.169,0,72300.0,5.3,67834.98,35593.43,2419.96,Credit Line,0,0,0,0,0,Low Indicator,67834.98,True,True,True
103023,689,0.222,0.1823,1,16900.0,0.0,102154.46,11565.58,393.23,Credit Card,0,0,0,0,0,Low Indicator,102154.46,True,True,True
103024,666,0.085,0.264,0,55200.0,1.9,80665.35,13123.84,1936.31,Personal Loan,0,0,0,0,0,Low Indicator,80665.35,True,True,True
103025,494,0.464,0.3392,1,28800.0,3.7,53324.19,27238.39,426.57,Credit Card,0,0,0,1,1,Moderate Indicator,53324.19,True,True,False
103026,594,0.289,0.198,0,78800.0,1.3,107269.13,38450.38,1246.68,Personal Loan,0,0,0,0,0,Low Indicator,107269.13,True,True,True
103027,575,0.329,0.1984,0,73300.0,1.0,108709.95,51720.8,161.14,Personal Loan,0,0,0,1,1,Moderate Indicator,108709.95,True,True,False
103028,663,0.348,0.2924,0,23700.0,16.8,103635.32,18122.81,744.45,Credit Card,0,0,0,0,0,Low Indicator,103635.32,True,True,True
103029,631,0.0,0.2208,0,15400.0,0.0,11676.73,1104.08,784.74,Credit Card,0,0,0,0,0,Low Indicator,11676.73,True,True,True
103030,602,0.312,0.2737,0,21500.0,10.0,76816.61,21571.09,491.45,Credit Card,0,0,0,0,0,Low Indicator,76816.61,True,True,True
103031,651,0.393,0.2953,0,64000.0,2.5,36019.2,30619.27,466.82,Credit Line,0,0,0,0,0,Low Indicator,36019.2,True,True,True
103032,656,0.222,0.1851,0,35400.0,0.0,29670.07,15884.33,674.17,Credit Card,0,0,0,0,0,Low Indicator,29670.07,True,True,True
103033,664,0.323,0.2096,0,80100.0,4.2,42746.92,54387.67,1095.06,Personal Loan,0,0,0,0,0,Low Indicator,42746.92,True,True,True
103034,705,0.287,0.2031,0,33100.0,11.6,105629.42,21209.17,720.63,Credit Card,0,0,0,0,0,Low Indicator,105629.42,True,True,True
103035,713,0.265,0.2588,0,44200.0,17.9,17136.93,17181.51,328.01,Credit Card,0,0,0,0,0,Low Indicator,17136.93,True,True,True
103036,660,0.319,0.1998,0,38300.0,0.3,108823.33,28241.42,839.72,Credit Line,0,0,0,0,0,Low Indicator,108823.33,True,True,True
103037,619,0.36,0.3008,0,19700.0,0.0,27603.71,10528.29,176.26,Credit Card,0,0,0,0,0,Low Indicator,27603.71,True,True,True
103038,726,0.12,0.2342,0,19500.0,0.0,13383.77,3704.49,492.21,Credit Card,0,0,0,0,0,Low Indicator,13383.77,True,True,True
103039,666,0.283,0.2865,0,30300.0,4.8,29982.8,16461.84,955.91,Credit Card,0,0,0,0,0,Low Indicator,29982.8,True,True,True
103040,679,0.144,0.1588,0,35400.0,0.0,28378.44,6253.37,1589.19,Credit Card,0,0,0,0,0,Low Indicator,28378.44,True,True,True
